"Season";"Date";"Week";"Away";"Home";"Game ID";"Script";"Colorado State"
2018;"10/13/2018";7;"Oklahoma State";"Kansas State";401013061;"""401013061"",";""
2018;"10/13/2018";7;"Louisville";"Boston College";401013144;"""401013144"",";""
2018;"10/13/2018";7;"Duke";"Georgia Tech";401013145;"""401013145"",";""
2018;"10/13/2018";7;"Miami";"Virginia";401013146;"""401013146"",";""
2018;"10/13/2018";7;"Virginia Tech";"North Carolina";401013147;"""401013147"",";""
2018;"10/13/2018";7;"Pittsburgh";"Notre Dame";401013148;"""401013148"",";""
2018;"10/13/2018";7;"Minnesota";"Ohio State";401013331;"""401013331"",";""
2018;"10/13/2018";7;"Nebraska";"Northwestern";401013340;"""401013340"",";""
2018;"10/13/2018";7;"Army";"San Jose State";401013370;"""401013370"",";""
2018;"10/13/2018";7;"New Mexico State";"Louisiana Lafayette";401013442;"""401013442"",";""
2018;"10/13/2018";7;"Troy";"LIberty";401013452;"""401013452"",";""
2018;"10/13/2018";7;"Western Kentucky";"Charlotte";401015013;"""401015013"",";""
2018;"10/13/2018";7;"Middle Tennessee";"FIU";401015014;"""401015014"",";""
2018;"10/13/2018";7;"Louisiana Tech";"UTSA";401015015;"""401015015"",";""
2018;"10/13/2018";7;"Marshall";"Old Dominion";401015016;"""401015016"",";""
2018;"10/13/2018";7;"Southern Mississippi";"North Texas";401015017;"""401015017"",";""
2018;"10/13/2018";7;"UAB";"Rice";401015018;"""401015018"",";""
2018;"10/13/2018";7;"Hawaii";"BYU";401016408;"""401016408"",";""
2018;"10/13/2018";7;"UCF";"Memphis";401019506;"""401019506"",";""
2018;"10/13/2018";7;"Houston";"East Carolina";401019507;"""401019507"",";""
2018;"10/13/2018";7;"Temple";"Navy";401019508;"""401019508"",";""
2018;"10/13/2018";7;"Akron";"Buffalo";401020756;"""401020756"",";""
2018;"10/13/2018";7;"Ball State";"Central Michigan";401020757;"""401020757"",";""
2018;"10/13/2018";7;"Ohio";"Northern Illinois";401020758;"""401020758"",";""
2018;"10/13/2018";7;"Toledo";"Eastern Michigan";401020759;"""401020759"",";""
2018;"10/13/2018";7;"Western Michigan";"Bowling Green";401020760;"""401020760"",";""
2018;"10/13/2018";7;"Kent State";"Miami OH";401020810;"""401020810"",";""
2018;"10/13/2018";7;"UL Monroe";"Coastal Carolina";401021674;"""401021674"",";""
2018;"10/13/2018";7;"Alabama State";"South Alabama";401021675;"""401021675"",";""
2018;"10/13/2018";7;"Boise State";"Nevada";401022534;"""401022534"",";""
2018;"10/13/2018";7;"New Mexico";"Colorado State";401022535;"""401022535"",";"X"
2018;"10/13/2018";7;"UNLV";"Utah State";401022536;"""401022536"",";""
2018;"10/13/2018";7;"Wyoming";"Fresno State";401022537;"""401022537"",";""
2018;"10/18/2018";8;"Stanford";"Arizona State";401012768;"""401012768"",";""
2018;"10/18/2018";8;"Georgia State";"Arkansas State";401021676;"""401021676"",";""
2018;"10/19/2018";8;"Colorado State";"Boise State";401022538;"""401022538"",";"X"
2018;"10/19/2018";8;"Air Force";"UNLV";401022539;"""401022539"",";""
2018;"10/20/2018";8;"Tulsa";"Arkansas";401012313;"""401012313"",";""
2018;"10/20/2018";8;"Vanderbilt";"Kentucky";401012314;"""401012314"",";""
2018;"10/20/2018";8;"Mississippi State";"LSU";401012315;"""401012315"",";""
2018;"10/20/2018";8;"Auburn";"Ole Miss";401012316;"""401012316"",";""
2018;"10/20/2018";8;"Memphis";"Missouri";401012317;"""401012317"",";""
2018;"10/20/2018";8;"Alabama";"Tennessee";401012318;"""401012318"",";""
2018;"10/20/2018";8;"Arizona";"UCLA";401012769;"""401012769"",";""
2018;"10/20/2018";8;"USC";"Utah";401012770;"""401012770"",";""
2018;"10/20/2018";8;"California";"Oregon State";401012771;"""401012771"",";""
2018;"10/20/2018";8;"Colorado";"Washington";401012772;"""401012772"",";""
2018;"10/20/2018";8;"Oregon";"Washington State";401012773;"""401012773"",";""
2018;"10/20/2018";8;"Illinois";"Wisconsin";401012810;"""401012810"",";""
2018;"10/20/2018";8;"Northwestern";"Rutgers";401012846;"""401012846"",";""
2018;"10/20/2018";8;"Penn State";"Indiana";401012857;"""401012857"",";""
2018;"10/20/2018";8;"Maryland";"Iowa";401012867;"""401012867"",";""
2018;"10/20/2018";8;"Michigan";"Michigan State";401012884;"""401012884"",";""
2018;"10/20/2018";8;"Kansas";"Texas Tech";401013052;"""401013052"",";""
2018;"10/20/2018";8;"Oklahoma";"TCU";401013068;"""401013068"",";""
2018;"10/20/2018";8;"North Carolina State";"Clemson";401013149;"""401013149"",";""
2018;"10/20/2018";8;"Virginia";"Duke";401013150;"""401013150"",";""
2018;"10/20/2018";8;"Wake Forest";"Florida State";401013151;"""401013151"",";""
2018;"10/20/2018";8;"North Carolina";"Syracuse";401013152;"""401013152"",";""
2018;"10/20/2018";8;"Minnesota";"Nebraska";401013332;"""401013332"",";""
2018;"10/20/2018";8;"Ohio State";"Purdue";401013348;"""401013348"",";""
2018;"10/20/2018";8;"Coastal Carolina";"UMass";401013363;"""401013363"",";""
2018;"10/20/2018";8;"Miami OH";"Army";401013371;"""401013371"",";""
2018;"10/20/2018";8;"Georgia Southern";"New Mexico State";401013443;"""401013443"",";""
2018;"10/20/2018";8;"Idaho State";"Liberty";401013453;"""401013453"",";""
2018;"10/20/2018";8;"Charlotte";"Middle Tennessee";401015019;"""401015019"",";""
2018;"10/20/2018";8;"Rice";"FIU";401015020;"""401015020"",";""
2018;"10/20/2018";8;"Florida Atlantic";"Marshall";401015021;"""401015021"",";""
2018;"10/20/2018";8;"UTEP";"Louisiana Tech";401015022;"""401015022"",";""
2018;"10/20/2018";8;"North Texas";"UAB";401015023;"""401015023"",";""
2018;"10/20/2018";8;"Old Dominion";"Western Kentucky";401015024;"""401015024"",";""
2018;"10/20/2018";8;"UTSA";"Southern Mississippi";401015025;"""401015025"",";""
2018;"10/20/2018";8;"UCF";"East Carolina";401019509;"""401019509"",";""
2018;"10/20/2018";8;"Cincinnati";"Temple";401019510;"""401019510"",";""
2018;"10/20/2018";8;"UConn";"South Florida";401019511;"""401019511"",";""
2018;"10/20/2018";8;"Houston";"Navy";401019512;"""401019512"",";""
2018;"10/20/2018";8;"SMU";"Tulane";401019513;"""401019513"",";""
2018;"10/20/2018";8;"Akron";"Kent State";401020761;"""401020761"",";""
2018;"10/20/2018";8;"Bowling Green";"Ohio";401020762;"""401020762"",";""
2018;"10/20/2018";8;"Buffalo";"Toledo";401020763;"""401020763"",";""
2018;"10/20/2018";8;"Eastern Michigan";"Ball State";401020764;"""401020764"",";""
2018;"10/20/2018";8;"Western Michigan";"Central Michigan";401020765;"""401020765"",";""
2018;"10/20/2018";8;"Louisiana Lafayette";"Appalachian State";401021677;"""401021677"",";""
2018;"10/20/2018";8;"Texas State";"UL Monroe";401021678;"""401021678"",";""
2018;"10/20/2018";8;"Utah State";"Wyoming";401022540;"""401022540"",";""
2018;"10/20/2018";8;"Fresno State";"New Mexico";401022541;"""401022541"",";""
2018;"10/20/2018";8;"Nevada";"Hawaii";401022542;"""401022542"",";""
2018;"10/20/2018";8;"San Jose State";"San Diego State";401022543;"""401022543"",";""
2018;"10/23/2018";9;"Troy";"South Alabama";401021679;"""401021679"",";""
2018;"10/25/2018";9;"Baylor";"West Virginia";401013033;"""401013033"",";""
2018;"10/25/2018";9;"Georgia Tech";"Virginia Tech";401013153;"""401013153"",";""
2018;"10/25/2018";9;"Ball State";"Ohio";401020766;"""401020766"",";""
2018;"10/25/2018";9;"Toledo";"Western Michigan";401020767;"""401020767"",";""
2018;"10/25/2018";9;"Appalachian State";"Georgia Southern";401021680;"""401021680"",";""
2018;"10/26/2018";9;"Utah State";"UCLA";401012774;"""401012774"",";""
2018;"10/26/2018";9;"Indiana";"Minnesota";401012858;"""401012858"",";""
2018;"10/26/2018";9;"Miami";"Boston College";401013154;"""401013154"",";""
2018;"10/26/2018";9;"Louisiana Tech";"Florida Atlantic";401015028;"""401015028"",";""
2018;"10/26/2018";9;"Wyoming";"Colorado State";401022546;"""401022546"",";"X"
2018;"10/27/2018";9;"Vanderbilt";"Arkansas";401012319;"""401012319"",";""
2018;"10/27/2018";9;"Florida";"Georgia";401012320;"""401012320"",";""
2018;"10/27/2018";9;"Texas A&M";"Mississippi State";401012321;"""401012321"",";""
2018;"10/27/2018";9;"Kentucky";"Missouri";401012322;"""401012322"",";""
2018;"10/27/2018";9;"Tennessee";"South Carolina";401012323;"""401012323"",";""
2018;"10/27/2018";9;"Oregon";"Arizona";401012775;"""401012775"",";""
2018;"10/27/2018";9;"Arizona State";"USC";401012776;"""401012776"",";""
2018;"10/27/2018";9;"Oregon State";"Colorado";401012777;"""401012777"",";""
2018;"10/27/2018";9;"Washington";"California";401012778;"""401012778"",";""
2018;"10/27/2018";9;"Washington State";"Stanford";401012779;"""401012779"",";""
2018;"10/27/2018";9;"Illinois";"Maryland";401012811;"""401012811"",";""
2018;"10/27/2018";9;"Iowa";"Penn State";401012868;"""401012868"",";""
2018;"10/27/2018";9;"Purdue";"Michigan State";401012885;"""401012885"",";""
2018;"10/27/2018";9;"Texas Tech";"Iowa State";401013044;"""401013044"",";""
2018;"10/27/2018";9;"TCU";"Kansas";401013053;"""401013053"",";""
2018;"10/27/2018";9;"Kansas State";"Oklahoma";401013062;"""401013062"",";""
2018;"10/27/2018";9;"Clemson";"Florida State";401013155;"""401013155"",";""
2018;"10/27/2018";9;"Duke";"Pittsburgh";401013156;"""401013156"",";""
2018;"10/27/2018";9;"Wake Forest";"Louisville";401013157;"""401013157"",";""
2018;"10/27/2018";9;"North Carolina";"Virginia";401013158;"""401013158"",";""
2018;"10/27/2018";9;"North Carolina State";"Syracuse";401013159;"""401013159"",";""
2018;"10/27/2018";9;"Notre Dame";"Navy";401013189;"""401013189"",";""
2018;"10/27/2018";9;"Texas";"Oklahoma State";401013320;"""401013320"",";""
2018;"10/27/2018";9;"Wisconsin";"Northwestern";401013344;"""401013344"",";""
2018;"10/27/2018";9;"UMass";"UConn";401013364;"""401013364"",";""
2018;"10/27/2018";9;"Army";"Eastern Michigan";401013372;"""401013372"",";""
2018;"10/27/2018";9;"New Mexico State";"Texas State";401013444;"""401013444"",";""
2018;"10/27/2018";9;"Southern Mississippi";"Charlotte";401015026;"""401015026"",";""
2018;"10/27/2018";9;"FIU";"Western Kentucky";401015027;"""401015027"",";""
2018;"10/27/2018";9;"Middle Tennessee";"Old Dominion";401015029;"""401015029"",";""
2018;"10/27/2018";9;"Rice";"North Texas";401015030;"""401015030"",";""
2018;"10/27/2018";9;"UAB";"UTEP";401015031;"""401015031"",";""
2018;"10/27/2018";9;"Northern Illinois";"BYU";401016409;"""401016409"",";""
2018;"10/27/2018";9;"Cincinnati";"SMU";401019514;"""401019514"",";""
2018;"10/27/2018";9;"South Florida";"Houston";401019515;"""401019515"",";""
2018;"10/27/2018";9;"Tulane";"Tulsa";401019516;"""401019516"",";""
2018;"10/27/2018";9;"Central Michigan";"Akron";401020768;"""401020768"",";""
2018;"10/27/2018";9;"Arkansas State";"Louisiana Lafayette";401021681;"""401021681"",";""
2018;"10/27/2018";9;"Coastal Carolina";"Georgia State";401021682;"""401021682"",";""
2018;"10/27/2018";9;"Boise State";"Air Force";401022544;"""401022544"",";""
2018;"10/27/2018";9;"New Mexico";"Utah State";401022545;"""401022545"",";""
2018;"10/27/2018";9;"Hawaii";"Fresno State";401022547;"""401022547"",";""
2018;"10/27/2018";9;"San Diego State";"Nevada";401022548;"""401022548"",";""
2018;"10/27/2018";9;"UNLV";"San Jose State";401022549;"""401022549"",";""
2018;"10/27/2018";9;"Bethune-Cookman";"Nebraska";401085385;"""401085385"",";""
2018;"10/30/2018";10;"Kent State";"Bowling Green";401020769;"""401020769"",";""
2018;"10/30/2018";10;"Miami OH";"Buffalo";401020770;"""401020770"",";""
2018;"10/31/2018";10;"Ball State";"Toledo";401020771;"""401020771"",";""
2018;"11/1/2018";10;"Temple";"UCF";401019517;"""401019517"",";""
2018;"11/1/2018";10;"Northern Illinois";"Akron";401020772;"""401020772"",";""
2018;"11/1/2018";10;"Ohio";"Western Michigan";401020773;"""401020773"",";""
2018;"11/2/2018";10;"Colorado";"Arizona";401012780;"""401012780"",";""
2018;"11/2/2018";10;"Pittsburgh";"Virginia";401013160;"""401013160"",";""
2018;"11/2/2018";10;"Western Kentucky";"Middle Tennessee";401015034;"""401015034"",";""
2018;"11/3/2018";10;"Texas A&M";"Auburn";401012324;"""401012324"",";""
2018;"11/3/2018";10;"Missouri";"Florida";401012325;"""401012325"",";""
2018;"11/3/2018";10;"Georgia";"Kentucky";401012326;"""401012326"",";""
2018;"11/3/2018";10;"Alabama";"LSU";401012327;"""401012327"",";""
2018;"11/3/2018";10;"South Carolina";"Ole Miss";401012328;"""401012328"",";""
2018;"11/3/2018";10;"Louisiana Tech";"Mississippi State";401012329;"""401012329"",";""
2018;"11/3/2018";10;"Charlotte";"Tennessee";401012330;"""401012330"",";""
2018;"11/3/2018";10;"Utah";"Arizona State";401012781;"""401012781"",";""
2018;"11/3/2018";10;"UCLA";"Oregon";401012782;"""401012782"",";""
2018;"11/3/2018";10;"USC";"Oregon State";401012783;"""401012783"",";""
2018;"11/3/2018";10;"Stanford";"Washington";401012784;"""401012784"",";""
2018;"11/3/2018";10;"California";"Washington State";401012785;"""401012785"",";""
2018;"11/3/2018";10;"Minnesota";"Illinois";401012812;"""401012812"",";""
2018;"11/3/2018";10;"Rutgers";"Wisconsin";401012847;"""401012847"",";""
2018;"11/3/2018";10;"Iowa";"Purdue";401012869;"""401012869"",";""
2018;"11/3/2018";10;"Michigan State";"Maryland";401012877;"""401012877"",";""
2018;"11/3/2018";10;"Penn State";"Michigan";401012894;"""401012894"",";""
2018;"11/3/2018";10;"Oklahoma State";"Baylor";401013034;"""401013034"",";""
2018;"11/3/2018";10;"Iowa State";"Kansas";401013045;"""401013045"",";""
2018;"11/3/2018";10;"Kansas State";"TCU";401013063;"""401013063"",";""
2018;"11/3/2018";10;"Oklahoma";"Texas Tech";401013069;"""401013069"",";""
2018;"11/3/2018";10;"Boston College";"Virginia Tech";401013161;"""401013161"",";""
2018;"11/3/2018";10;"Louisville";"Clemson";401013162;"""401013162"",";""
2018;"11/3/2018";10;"Duke";"Miami";401013163;"""401013163"",";""
2018;"11/3/2018";10;"Florida State";"North Carolina State";401013164;"""401013164"",";""
2018;"11/3/2018";10;"Georgia Tech";"North Carolina";401013165;"""401013165"",";""
2018;"11/3/2018";10;"Syracuse";"Wake Forest";401013166;"""401013166"",";""
2018;"11/3/2018";10;"West Virginia";"Texas";401013188;"""401013188"",";""
2018;"11/3/2018";10;"Nebraska";"Ohio State";401013341;"""401013341"",";""
2018;"11/3/2018";10;"Notre Dame";"Northwestern";401013345;"""401013345"",";""
2018;"11/3/2018";10;"Liberty";"UMass";401013365;"""401013365"",";""
2018;"11/3/2018";10;"Air Force";"Army";401013373;"""401013373"",";""
2018;"11/3/2018";10;"Alcorn State";"New Mexico State";401013445;"""401013445"",";""
2018;"11/3/2018";10;"Florida Atlantic";"FIU";401015032;"""401015032"",";""
2018;"11/3/2018";10;"Marshall";"Southern Mississippi";401015033;"""401015033"",";""
2018;"11/3/2018";10;"UTEP";"Rice";401015035;"""401015035"",";""
2018;"11/3/2018";10;"UTSA";"UAB";401015036;"""401015036"",";""
2018;"11/3/2018";10;"BYU";"Boise State";401016410;"""401016410"",";""
2018;"11/3/2018";10;"Navy";"Cincinnati";401019518;"""401019518"",";""
2018;"11/3/2018";10;"UConn";"Tulsa";401019519;"""401019519"",";""
2018;"11/3/2018";10;"Memphis";"East Carolina";401019520;"""401019520"",";""
2018;"11/3/2018";10;"Tulane";"South Florida";401019521;"""401019521"",";""
2018;"11/3/2018";10;"Houston";"SMU";401019522;"""401019522"",";""
2018;"11/3/2018";10;"Central Michigan";"Eastern Michigan";401020774;"""401020774"",";""
2018;"11/3/2018";10;"Appalachian State";"Coastal Carolina";401021683;"""401021683"",";""
2018;"11/3/2018";10;"South Alabama";"Arkansas State";401021684;"""401021684"",";""
2018;"11/3/2018";10;"Georgia Southern";"UL Monroe";401021685;"""401021685"",";""
2018;"11/3/2018";10;"Texas State";"Georgia State";401021686;"""401021686"",";""
2018;"11/3/2018";10;"Louisiana Lafayette";"Troy";401021687;"""401021687"",";""
2018;"11/3/2018";10;"San Diego State";"New Mexico";401022550;"""401022550"",";""
2018;"11/3/2018";10;"Utah State";"Hawaii";401022551;"""401022551"",";""
2018;"11/3/2018";10;"San Jose State";"Wyoming";401022552;"""401022552"",";""
2018;"11/3/2018";10;"Fresno State";"UNLV";401022553;"""401022553"",";""
2018;"11/6/2018";11;"Kent State";"Buffalo";401020775;"""401020775"",";""
2018;"11/7/2018";11;"Ohio";"Miami OH";401020776;"""401020776"",";""
2018;"11/7/2018";11;"Toledo";"Northern Illinois";401020777;"""401020777"",";""
2018;"11/8/2018";11;"Wake Forest";"North Carolina State";401013167;"""401013167"",";""
2018;"11/9/2018";11;"Louisville";"Syracuse";401013168;"""401013168"",";""
2018;"11/9/2018";11;"Fresno State";"Boise State";401022556;"""401022556"",";""
2018;"11/10/2018";11;"Oregon";"Utah";401012789;"""401012789"",";""
2018;"11/10/2018";11;"Mississippi State";"Alabama";401012331;"""401012331"",";""
2018;"11/10/2018";11;"LSU";"Arkansas";401012332;"""401012332"",";""
2018;"11/10/2018";11;"South Carolina";"Florida";401012333;"""401012333"",";""
2018;"11/10/2018";11;"Auburn";"Georgia";401012334;"""401012334"",";""
2018;"11/10/2018";11;"Vanderbilt";"Missouri";401012335;"""401012335"",";""
2018;"11/10/2018";11;"Kentucky";"Tennessee";401012336;"""401012336"",";""
2018;"11/10/2018";11;"Ole Miss";"Texas A&M";401012337;"""401012337"",";""
2018;"11/10/2018";11;"UCLA";"Arizona State";401012786;"""401012786"",";""
2018;"11/10/2018";11;"California";"USC";401012787;"""401012787"",";""
2018;"11/10/2018";11;"Washington State";"Colorado";401012788;"""401012788"",";""
2018;"11/10/2018";11;"Oregon State";"Stanford";401012790;"""401012790"",";""
2018;"11/10/2018";11;"Illinois";"Nebraska";401012813;"""401012813"",";""
2018;"11/10/2018";11;"Michigan";"Rutgers";401012848;"""401012848"",";""
2018;"11/10/2018";11;"Maryland";"Indiana";401012859;"""401012859"",";""
2018;"11/10/2018";11;"Northwestern";"Iowa";401012870;"""401012870"",";""
2018;"11/10/2018";11;"Ohio State";"Michigan State";401012886;"""401012886"",";""
2018;"11/10/2018";11;"Baylor";"Iowa State";401013035;"""401013035"",";""
2018;"11/10/2018";11;"Kansas";"Kansas State";401013054;"""401013054"",";""
2018;"11/10/2018";11;"Oklahoma State";"Oklahoma";401013070;"""401013070"",";""
2018;"11/10/2018";11;"TCU";"West Virginia";401013077;"""401013077"",";""
2018;"11/10/2018";11;"Clemson";"Boston College";401013169;"""401013169"",";""
2018;"11/10/2018";11;"North Carolina";"Duke";401013170;"""401013170"",";""
2018;"11/10/2018";11;"Florida State";"Notre Dame";401013171;"""401013171"",";""
2018;"11/10/2018";11;"Miami";"Georgia Tech";401013172;"""401013172"",";""
2018;"11/10/2018";11;"Virginia Tech";"Pittsburgh";401013173;"""401013173"",";""
2018;"11/10/2018";11;"Liberty";"Virginia";401013174;"""401013174"",";""
2018;"11/10/2018";11;"Texas";"Texas Tech";401013321;"""401013321"",";""
2018;"11/10/2018";11;"Purdue";"Minnesota";401013333;"""401013333"",";""
2018;"11/10/2018";11;"Wisconsin";"Penn State";401013351;"""401013351"",";""
2018;"11/10/2018";11;"BYU";"UMass";401013366;"""401013366"",";""
2018;"11/10/2018";11;"Lafayette";"Army";401013374;"""401013374"",";""
2018;"11/10/2018";11;"Charlotte";"Marshall";401015037;"""401015037"",";""
2018;"11/10/2018";11;"FIU";"UTSA";401015038;"""401015038"",";""
2018;"11/10/2018";11;"Western Kentucky";"Florida Atlantic";401015039;"""401015039"",";""
2018;"11/10/2018";11;"Rice";"Louisiana Tech";401015040;"""401015040"",";""
2018;"11/10/2018";11;"Middle Tennessee";"UTEP";401015041;"""401015041"",";""
2018;"11/10/2018";11;"North Texas";"Old Dominion";401015042;"""401015042"",";""
2018;"11/10/2018";11;"Southern Mississippi";"UAB";401015043;"""401015043"",";""
2018;"11/10/2018";11;"Navy";"UCF";401019523;"""401019523"",";""
2018;"11/10/2018";11;"South Florida";"Cincinnati";401019524;"""401019524"",";""
2018;"11/10/2018";11;"SMU";"UConn";401019525;"""401019525"",";""
2018;"11/10/2018";11;"East Carolina";"Tulane";401019526;"""401019526"",";""
2018;"11/10/2018";11;"Temple";"Houston";401019527;"""401019527"",";""
2018;"11/10/2018";11;"Tulsa";"Memphis";401019528;"""401019528"",";""
2018;"11/10/2018";11;"Akron";"Eastern Michigan";401020778;"""401020778"",";""
2018;"11/10/2018";11;"Bowling Green";"Central Michigan";401020779;"""401020779"",";""
2018;"11/10/2018";11;"Arkansas State";"Coastal Carolina";401021688;"""401021688"",";""
2018;"11/10/2018";11;"Troy";"Georgia Southern";401021689;"""401021689"",";""
2018;"11/10/2018";11;"Georgia State";"Louisiana Lafayette";401021690;"""401021690"",";""
2018;"11/10/2018";11;"UL Monroe";"South Alabama";401021691;"""401021691"",";""
2018;"11/10/2018";11;"Appalachian State";"Texas State";401021702;"""401021702"",";""
2018;"11/10/2018";11;"New Mexico";"Air Force";401022554;"""401022554"",";""
2018;"11/10/2018";11;"Colorado State";"Nevada";401022555;"""401022555"",";"X"
2018;"11/10/2018";11;"San Jose State";"Utah State";401022557;"""401022557"",";""
2018;"11/10/2018";11;"UNLV";"San Diego State";401022558;"""401022558"",";""
2018;"11/13/2018";12;"Western Michigan";"Ball State";401020780;"""401020780"",";""
2018;"11/14/2018";12;"Buffalo";"Ohio";401020781;"""401020781"",";""
2018;"11/14/2018";12;"Miami OH";"Northern Illinois";401020782;"""401020782"",";""
2018;"11/15/2018";12;"Florida Atlantic";"North Texas";401015045;"""401015045"",";""
2018;"11/15/2018";12;"Tulane";"Houston";401019529;"""401019529"",";""
2018;"11/15/2018";12;"Toledo";"Kent State";401020783;"""401020783"",";""
2018;"11/16/2018";12;"Memphis";"SMU";401019530;"""401019530"",";""
2018;"11/16/2018";12;"Boise State";"New Mexico";401022560;"""401022560"",";""
2018;"11/17/2018";12;"Utah";"Colorado";401012792;"""401012792"",";""
2018;"11/17/2018";12;"Citadel";"Alabama";401012338;"""401012338"",";""
2018;"11/17/2018";12;"Liberty";"Auburn";401012339;"""401012339"",";""
2018;"11/17/2018";12;"Idaho";"Florida";401012340;"""401012340"",";""
2018;"11/17/2018";12;"UMass";"Georgia";401012341;"""401012341"",";""
2018;"11/17/2018";12;"Middle Tennessee";"Kentucky";401012342;"""401012342"",";""
2018;"11/17/2018";12;"Rice";"LSU";401012343;"""401012343"",";""
2018;"11/17/2018";12;"Arkansas";"Mississippi State";401012344;"""401012344"",";""
2018;"11/17/2018";12;"Chattanooga";"South Carolina";401012345;"""401012345"",";""
2018;"11/17/2018";12;"Missouri";"Tennessee";401012346;"""401012346"",";""
2018;"11/17/2018";12;"UAB";"Texas A&M";401012347;"""401012347"",";""
2018;"11/17/2018";12;"Ole Miss";"Vanderbilt";401012348;"""401012348"",";""
2018;"11/17/2018";12;"USC";"UCLA";401012791;"""401012791"",";""
2018;"11/17/2018";12;"Arizona State";"Oregon";401012793;"""401012793"",";""
2018;"11/17/2018";12;"Oregon State";"Washington";401012794;"""401012794"",";""
2018;"11/17/2018";12;"Arizona";"Washington State";401012795;"""401012795"",";""
2018;"11/17/2018";12;"Iowa";"Illinois";401012814;"""401012814"",";""
2018;"11/17/2018";12;"Penn State";"Rutgers";401012849;"""401012849"",";""
2018;"11/17/2018";12;"Indiana";"Michigan";401012860;"""401012860"",";""
2018;"11/17/2018";12;"Ohio State";"Maryland";401012878;"""401012878"",";""
2018;"11/17/2018";12;"Michigan State";"Nebraska";401012887;"""401012887"",";""
2018;"11/17/2018";12;"TCU";"Baylor";401013036;"""401013036"",";""
2018;"11/17/2018";12;"Iowa State";"Texas";401013046;"""401013046"",";""
2018;"11/17/2018";12;"Kansas";"Oklahoma";401013055;"""401013055"",";""
2018;"11/17/2018";12;"Texas Tech";"Kansas State";401013064;"""401013064"",";""
2018;"11/17/2018";12;"Boston College";"Florida State";401013175;"""401013175"",";""
2018;"11/17/2018";12;"Duke";"Clemson";401013176;"""401013176"",";""
2018;"11/17/2018";12;"Virginia";"Georgia Tech";401013177;"""401013177"",";""
2018;"11/17/2018";12;"North Carolina State";"Louisville";401013178;"""401013178"",";""
2018;"11/17/2018";12;"Miami";"Virginia Tech";401013179;"""401013179"",";""
2018;"11/17/2018";12;"West Carolina";"North Carolina";401013180;"""401013180"",";""
2018;"11/17/2018";12;"Pittsburgh";"Wake Forest";401013181;"""401013181"",";""
2018;"11/17/2018";12;"Notre Dame";"Syracuse";401013182;"""401013182"",";""
2018;"11/17/2018";12;"West Virginia";"Oklahoma State";401013327;"""401013327"",";""
2018;"11/17/2018";12;"Northwestern";"Minnesota";401013334;"""401013334"",";""
2018;"11/17/2018";12;"Wisconsin";"Purdue";401013353;"""401013353"",";""
2018;"11/17/2018";12;"Colgate";"Army";401013375;"""401013375"",";""
2018;"11/17/2018";12;"New Mexico State";"BYU";401013446;"""401013446"",";""
2018;"11/17/2018";12;"FIU";"Charlotte";401015044;"""401015044"",";""
2018;"11/17/2018";12;"Louisiana Tech";"Southern Mississippi";401015046;"""401015046"",";""
2018;"11/17/2018";12;"UTSA";"Marshall";401015047;"""401015047"",";""
2018;"11/17/2018";12;"VMI";"Old Dominion";401015048;"""401015048"",";""
2018;"11/17/2018";12;"UTEP";"Western Kentucky";401015049;"""401015049"",";""
2018;"11/17/2018";12;"Cincinnati";"UCF";401019531;"""401019531"",";""
2018;"11/17/2018";12;"UConn";"East Carolina";401019532;"""401019532"",";""
2018;"11/17/2018";12;"South Florida";"Temple";401019533;"""401019533"",";""
2018;"11/17/2018";12;"Tulsa";"Navy";401019534;"""401019534"",";""
2018;"11/17/2018";12;"Bowling Green";"Akron";401020784;"""401020784"",";""
2018;"11/17/2018";12;"Georgia State";"Appalachian State";401021692;"""401021692"",";""
2018;"11/17/2018";12;"UL Monroe";"Arkansas State";401021693;"""401021693"",";""
2018;"11/17/2018";12;"Georgia Southern";"Coastal Carolina";401021694;"""401021694"",";""
2018;"11/17/2018";12;"South Alabama";"Louisiana Lafayette";401021695;"""401021695"",";""
2018;"11/17/2018";12;"Texas State";"Troy";401021696;"""401021696"",";""
2018;"11/17/2018";12;"Air Force";"Wyoming";401022559;"""401022559"",";""
2018;"11/17/2018";12;"Utah State";"Colorado State";401022561;"""401022561"",";"X"
2018;"11/17/2018";12;"Nevada";"San Jose State";401022562;"""401022562"",";""
2018;"11/17/2018";12;"San Diego State";"Fresno State";401022563;"""401022563"",";""
2018;"11/17/2018";12;"UNLV";"Hawaii";401022564;"""401022564"",";""
2018;"11/20/2018";13;"Ball State";"Miami OH";401020785;"""401020785"",";""
2018;"11/20/2018";13;"Northern Illinois";"Western Michigan";401020786;"""401020786"",";""
2018;"11/22/2018";13;"Mississippi State";"Ole Miss";401012349;"""401012349"",";""
2018;"11/22/2018";13;"Colorado State";"Air Force";401022565;"""401022565"",";"X"
2018;"11/23/2018";13;"Arkansas";"Missouri";401012354;"""401012354"",";""
2018;"11/23/2018";13;"Oregon";"Oregon State";401012797;"""401012797"",";""
2018;"11/23/2018";13;"Washington";"Washington State";401012798;"""401012798"",";""
2018;"11/23/2018";13;"Nebraska";"Iowa";401012871;"""401012871"",";""
2018;"11/23/2018";13;"Texas";"Kansas";401013056;"""401013056"",";""
2018;"11/23/2018";13;"Oklahoma";"West Virginia";401013071;"""401013071"",";""
